host_since,host_is_superhost,host_total_listings_count,host_verifications,host_identity_verified,latitude,longitude,accommodates,bathrooms_text,amenities,price,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,reviews_per_month,Bijlmer-Centrum,Bijlmer-Oost,Bos en Lommer,Buitenveldert - Zuidas,Centrum-Oost,Centrum-West,De Aker - Nieuw Sloten,De Baarsjes - Oud-West,De Pijp - Rivierenbuurt,Gaasperdam - Driemond,Geuzenveld - Slotermeer,IJburg - Zeeburgereiland,Noord-Oost,Noord-West,Oostelijk Havengebied - Indische Buurt,Osdorp,Oud-Noord,Oud-Oost,Slotervaart,Watergraafsmeer,Westerpark,Zuid,Entire home/apt,Hotel room,Private room,Shared room
2016,0,1,6,1,52.37354,4.85981,2,1.5,28,25.0,1,9,4.78,0,0.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,0,1,4,1,52.38307,4.84968,2,1.5,38,145.0,3,16,5.0,0,0.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,0,1,4,0,52.38414,4.85433,2,1.0,11,60.0,3,193,4.79,0,2.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,0,3,8,0,52.37553,4.89528,4,2.0,18,468.0,7,1,3.0,1,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,0,1,3,0,52.35301,4.8847,3,1.0,22,120.0,7,7,5.0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2014,1,1,3,0,52.41704,4.8996,2,1.0,15,75.0,2,140,4.82,0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2014,0,1,4,1,52.37266,4.90532,3,1.0,34,115.0,2,6,5.0,1,0.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,1,3,4,1,52.36655,4.89039,2,1.0,27,250.0,3,67,4.88,1,0.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,1,9,1,52.37002,4.85226,2,1.0,31,100.0,3,31,4.97,0,0.47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,1,2,6,1,52.37871,4.84688,2,1.5,33,40.0,21,312,4.53,0,3.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,1,4,9,1,52.35565,4.99339,4,1.0,53,89.0,2,106,4.99,0,1.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,0,1,6,1,52.35,4.88752,4,1.5,47,400.0,4,1,5.0,0,0.61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,1,0,7,1,52.35131,4.91388,2,1.5,21,65.0,2,156,4.92,0,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,0,0,1,0,52.36923,4.90604,8,0.0,2,264.0,1,0,0.0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,0,1,3,0,52.36105,4.92658,2,1.0,14,90.0,4,9,5.0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2014,0,1,4,1,52.39463,4.93347,4,1.5,24,150.0,7,7,4.86,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,1,6,8,1,52.38176,4.88554,2,1.0,24,99.0,1,77,4.88,1,2.26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,0,1,3,1,52.34091,4.84802,6,2.0,22,250.0,3,10,5.0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2012,1,2,6,1,52.37506,4.88305,4,2.5,52,288.0,3,39,5.0,0,0.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,0,1,4,0,52.36652,4.87854,2,2.5,28,180.0,6,42,4.9,0,0.73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,0,0,3,1,52.41365,4.88834,4,2.0,57,162.0,3,7,4.86,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018,0,1,2,1,52.32452,4.98268,6,2.0,43,179.0,1,5,5.0,0,1.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,0,0,6,1,52.35972,4.8975,2,0.5,10,95.0,3,35,4.77,0,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,0,2,5,1,52.34408,4.82678,2,1.5,21,130.0,14,0,0.0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0,2,5,1,52.364059,4.985072,2,1.5,68,94.0,1,6,4.83,1,0.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,1,3,9,1,52.42397,4.88864,2,1.5,39,69.0,3,317,4.51,1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2012,0,1,6,1,52.36158,4.97639,4,1.0,15,120.0,7,21,4.76,0,0.27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,1,1,9,1,52.356,4.88861,2,1.5,41,230.0,1,610,4.82,0,7.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,0,2,2,1,52.37192,4.91006,2,1.0,12,63.0,1,267,4.13,1,15.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,1,1,8,1,52.37309,4.90845,2,1.0,23,116.0,2,381,4.9,0,3.82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,0,0,1,0,52.38183,4.86834,2,1.0,19,103.0,3,2,5.0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2015,0,1,7,1,52.3669,4.92669,2,1.0,11,180.0,3,16,4.31,0,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,0,1,8,1,52.36013,4.92895,2,1.0,33,120.0,5,17,5.0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2012,0,0,4,1,52.32194,4.85751,5,2.0,70,150.0,7,0,0.0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,0,0,1,0,52.37095,4.87585,2,0.5,16,234.0,1,4,5.0,0,3.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,1,1,7,1,52.37994,4.88759,4,1.0,36,449.0,3,53,5.0,0,0.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,1,3,10,1,52.35717,4.92196,3,1.5,38,216.0,3,24,4.88,1,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2015,0,1,7,1,52.34457,4.90245,2,1.0,10,145.0,3,15,5.0,0,0.58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,0,1,6,1,52.34517,4.90242,2,1.5,15,86.0,2,106,4.76,0,2.13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,1,2,7,1,52.36131,4.86073,2,1.0,17,50.0,2,119,4.91,0,2.82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,0,0,7,1,52.35979,4.88948,4,2.0,57,269.0,1,14,5.0,1,3.11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,0,1,4,1,52.38416,4.87143,2,1.0,17,98.0,3,66,4.67,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2017,0,1,6,1,52.36461,4.85876,4,1.0,50,350.0,3,30,4.87,0,15.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,1,7,9,1,52.37812,4.886629,2,1.0,15,217.0,1,32,4.69,1,1.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,1,1,8,1,52.36769,4.89981,4,1.0,18,300.0,3,27,4.96,0,0.82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,1,3,0,52.37433,4.86071,2,1.0,25,100.0,7,11,4.82,0,0.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,2,5,0,52.35551,4.89749,4,2.0,32,175.0,2,11,4.82,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,0,4,1,52.36713,4.93046,2,1.5,23,150.0,3,8,4.88,0,4.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,0,1,4,1,52.41333,4.88338,2,1.5,24,65.0,2,60,4.48,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2011,0,2,4,1,52.34992,4.91378,2,1.0,37,100.0,2,14,5.0,1,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013,1,1,4,0,52.38181,4.87683,2,1.5,33,135.0,3,39,4.82,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2015,0,2,4,1,52.35646,4.88986,4,1.5,19,300.0,3,5,5.0,1,0.13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,1,4,9,1,52.37981,4.87418,5,1.0,36,291.0,1,60,4.68,1,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2020,0,0,2,1,52.36137,4.89237,3,1.0,16,103.0,1,85,4.48,1,12.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,0,0,7,1,52.36862,4.86144,3,1.0,11,80.0,2,18,4.61,1,1.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,1,2,8,1,52.39911,4.90533,2,1.0,20,71.0,2,121,4.92,1,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2020,1,0,7,1,52.37248,4.90522,2,1.0,25,164.0,1,2,5.0,1,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,0,0,4,1,52.33681,4.93101,2,1.5,21,71.0,2,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2010,0,1,4,0,52.36412,4.86165,4,1.0,24,200.0,2,39,5.0,0,0.69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,1,2,8,1,52.39621,4.93254,2,1.0,35,66.0,2,2,5.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,0,1,4,1,52.39333,4.91358,4,1.0,44,160.0,2,81,4.84,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015,1,1,4,0,52.35818,4.82719,4,1.5,50,180.0,2,40,4.9,1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2013,0,2,4,1,52.37962,4.84779,2,1.0,29,102.0,3,22,4.86,0,0.38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,1,2,7,1,52.35035,4.91362,2,1.0,23,107.0,2,175,4.9,0,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016,0,0,3,1,52.4178,4.89948,2,1.0,27,67.0,2,7,4.86,1,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018,0,0,2,0,52.36439,4.93306,4,1.0,26,175.0,3,3,4.67,1,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2013,1,3,9,1,52.35554,4.89705,4,2.0,25,167.0,3,21,4.76,1,1.34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,0,1,5,1,52.36112,4.86083,2,1.0,33,130.0,3,34,4.97,0,0.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,0,22,7,1,52.36479,4.88033,4,1.5,16,75.0,7,1,5.0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,1,0,4,0,52.3772,4.8522,2,1.0,14,94.0,2,5,5.0,0,0.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,0,1,4,1,52.3532,4.93678,4,1.5,47,250.0,2,26,4.96,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2015,0,0,4,0,52.37277,4.85222,1,1.0,11,125.0,1,7,5.0,1,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,0,2,4,1,52.37145,4.85239,2,2.0,26,85.0,4,8,5.0,0,0.18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,1,4,1,52.35811,4.85707,3,1.0,10,119.0,6,12,4.92,0,0.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019,1,0,7,1,52.39484,4.87775,2,1.0,46,101.0,2,25,4.88,1,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2018,0,0,2,0,52.36054,4.91247,2,1.0,5,110.0,2,1,5.0,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2013,0,0,5,1,52.3607,4.9829,6,2.0,42,200.0,5,3,4.67,0,0.14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0,1,4,0,52.38651,4.91652,1,1.5,18,75.0,3,2,5.0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2013,0,1,4,1,52.3583,4.91761,2,1.0,20,130.0,2,26,4.92,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2017,0,1,8,1,52.38329,4.88865,2,1.0,31,99.0,2,18,4.83,0,0.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,0,22,7,1,52.36586,4.88085,2,1.0,25,50.0,1,27,4.22,1,1.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,0,1,3,0,52.36568,4.92905,2,1.5,24,175.0,2,3,4.67,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013,0,1,4,1,52.3567,4.88983,4,2.0,27,200.0,2,40,4.76,0,0.47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021,0,0,2,0,52.38155,4.85707,2,1.0,8,80.0,10,0,0.0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,1,5,5,1,52.35765,4.90284,4,1.0,19,147.0,1,450,4.79,0,6.87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,0,2,8,1,52.36846,4.86849,2,1.0,27,200.0,2,2,5.0,0,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,1,6,1,52.37991,4.86757,2,1.0,16,110.0,3,7,4.86,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2019,0,2,7,1,52.366253,4.934817,2,1.0,22,49.0,1,99,4.7,1,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2017,0,1,2,0,52.37121,4.91932,2,1.0,14,90.0,1,22,4.81,0,0.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,1,4,6,1,52.37252,4.89583,2,1.0,20,88.0,1,140,4.69,1,3.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,0,0,8,1,52.35696,4.8878,2,1.0,21,160.0,2,54,4.87,0,27.93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0,0,5,1,52.36739,4.9118,2,1.5,28,160.0,3,1,5.0,1,0.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,0,1,6,1,52.37182,4.94153,4,1.0,52,150.0,2,32,4.75,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2015,1,1,8,1,52.36323,4.89223,2,1.5,35,145.0,2,313,4.88,0,4.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,0,1,5,1,52.37381,4.87296,2,1.0,26,122.0,4,52,4.96,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2012,0,1,7,1,52.35276,4.89862,4,1.5,27,120.0,6,10,5.0,0,0.28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,0,1,5,1,52.35623,4.90367,2,1.0,21,150.0,3,18,5.0,0,0.34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020,0,0,2,0,52.35262,4.92749,4,2.0,16,200.0,4,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2014,1,1,8,1,52.38224,4.88347,4,1.0,44,85.0,2,315,4.88,0,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,0,1,7,1,52.35893,4.89561,4,2.0,10,200.0,5,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019,0,1,7,1,52.36786,4.86132,2,1.0,30,130.0,2,6,4.67,0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0,2,8,1,52.36497,4.90493,4,1.0,24,99.0,1,1,5.0,1,0.63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,0,1,5,1,52.37096,4.89621,3,1.5,31,240.0,7,40,4.95,0,0.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,1,5,1,52.3474,5.01041,6,1.5,10,250.0,5,1,5.0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,0,1,3,0,52.3606,4.85739,4,1.0,36,220.0,2,27,4.88,0,0.31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,1,1,4,1,52.35578,4.89791,2,1.0,29,105.0,3,330,4.93,0,4.48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,1,2,5,0,52.36709,4.86575,2,1.5,26,87.0,1,392,4.92,1,8.77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,0,1,8,1,52.35555,4.85095,7,2.0,13,450.0,4,6,4.8,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2015,0,1,4,1,52.36587,4.86824,2,1.0,27,131.0,5,3,5.0,0,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,1,1,5,0,52.36282,4.86005,2,1.0,35,109.0,5,43,4.93,0,0.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0,1,8,1,52.37685,4.84859,2,1.0,26,120.0,2,37,4.72,0,0.84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,1,2,1,52.35472,4.88839,2,1.0,30,140.0,4,11,5.0,0,0.26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020,0,0,4,1,52.35296,4.9954,5,1.0,36,159.0,3,4,4.75,0,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,1,2,9,1,52.358173,4.913978,4,1.5,59,200.0,2,102,4.66,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015,0,1,8,1,52.35544,4.90446,4,1.0,27,195.0,4,54,4.93,0,0.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,0,1,4,1,52.3623,4.92028,2,1.0,31,95.0,3,52,4.55,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2012,0,3,5,1,52.33054,4.89016,2,2.0,37,162.0,4,9,5.0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,1,1,3,0,52.37169,4.89446,3,1.0,22,115.0,3,169,4.83,0,1.54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,1,2,8,1,52.37189,4.87735,2,1.0,24,95.0,3,100,4.92,0,2.18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,0,0,4,1,52.33652,4.93064,2,1.5,21,71.0,2,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,0,2,4,1,52.36478,4.87617,3,1.0,32,170.0,7,7,4.67,0,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021,0,20,2,1,52.364883,4.880225,4,1.0,24,70.0,2,0,0.0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,1,1,7,1,52.3694,4.93222,4,1.5,41,94.0,2,169,4.95,1,4.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,0,1,3,0,52.35633,4.81598,4,1.0,41,110.0,1,17,4.76,1,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2020,0,0,6,1,52.35222,4.89184,4,1.5,36,225.0,2,13,4.62,0,1.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,0,0,5,1,52.38193,4.84901,2,1.5,20,80.0,2,6,5.0,0,1.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020,0,9,7,1,52.37575,4.84523,4,1.0,43,163.0,1,2,4.5,1,0.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0,1,4,1,52.35269,4.94626,4,1.0,42,140.0,3,6,4.17,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2015,1,1,4,1,52.38657,4.84589,4,1.5,20,200.0,2,83,4.92,0,1.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,0,1,8,1,52.35568,4.90441,2,1.0,18,140.0,7,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019,0,1,2,0,52.35281,4.9221,4,1.0,20,145.0,7,8,5.0,0,3.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2021,0,6,2,1,52.37841,4.88983,2,1.0,13,111.0,1,16,4.63,1,1.94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,1,1,2,1,52.34156,4.90765,4,1.5,31,182.0,7,14,4.93,0,0.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009,0,2,8,1,52.36407,4.89393,2,1.0,17,106.0,1,339,4.44,1,3.53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,0,1,3,1,52.36306,4.93611,2,1.0,20,99.0,3,55,4.94,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2015,0,10,3,0,52.33433,4.84834,4,1.0,29,120.0,2,48,4.56,1,1.52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,0,1,2,1,52.35963,4.86023,4,2.0,24,175.0,14,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
