latitude,longitude,host_since,amenities,reviews_per_month,number_of_reviews,host_verifications,host_total_listings_count,accommodates,review_scores_rating,minimum_nights,bathrooms_text,host_is_superhost,price
52.41637,4.89199,2012,19,0.12,2,5,1,3,5.0,5,1.0,0,120.0
52.39097,4.8777,2012,23,0.69,59,6,1,4,4.92,3,1.0,1,186.0
52.36764,4.94531,2019,36,1.15,6,2,6,4,5.0,1,1.5,0,322.0
52.35197,5.00199,2015,51,1.47,79,4,1,1,4.92,1,1.5,0,55.0
52.349962413445134,4.889996103394625,2014,49,0.25,6,5,0,4,5.0,2,1.0,0,175.0
52.34548,4.9486,2013,22,0.42,22,6,1,4,4.86,3,1.0,0,330.0
52.38222,4.88383,2015,25,0.05,4,4,1,2,4.75,3,1.0,0,48.0
52.37585,4.89886,2017,15,2.01,96,6,2,2,4.83,3,1.0,1,96.0
52.36311,4.93344,2016,28,0.17,4,7,2,2,4.75,1,1.0,1,164.0
52.37762,4.87355,2013,15,0.91,5,6,0,2,5.0,1,1.0,0,110.0
52.35747,4.85608,2014,46,0.9,4,7,0,2,5.0,2,1.0,0,210.0
52.35542,5.00276,2016,71,0.0,0,5,0,6,0.0,7,3.5,0,500.0
52.36775,4.87997,2014,44,0.54,23,6,1,2,4.96,2,1.5,1,102.0
52.37266,4.89701,2013,35,0.4,22,7,5,1,4.91,60,1.0,0,136.0
52.3572,4.78946,2015,23,0.43,16,3,1,4,4.75,1,1.5,0,48.0
52.372997,4.870519,2020,45,3.16,6,2,2,2,5.0,1,1.0,0,177.0
52.40303,4.93719,2013,36,0.49,26,5,1,4,5.0,3,1.5,0,140.0
52.36115,4.85209,2012,30,0.1,9,8,3,6,4.78,2,1.0,0,225.0
52.40611,4.93303,2016,22,1.37,86,3,1,2,4.93,1,1.0,0,96.0
52.3671,4.87643,2018,26,3.5,139,7,1,2,4.97,3,1.0,0,140.0
52.36069,4.9412,2016,23,3.0,3,8,0,2,5.0,6,1.5,0,110.0
52.35399,4.90627,2020,22,0.0,0,3,8,2,0.0,1,1.0,1,245.0
52.34269,4.87191,2015,41,3.28,262,4,2,2,4.94,2,1.0,1,98.0
52.36565718419734,4.877170150108375,2011,36,0.63,58,8,1,2,4.98,2,1.0,0,51.0
52.36252,4.93286,2014,22,0.28,19,8,1,2,4.89,2,1.0,0,95.0
52.36218,4.85641,2016,10,0.0,0,2,1,4,0.0,3,1.0,0,300.0
52.37699,4.87754,2014,33,3.48,156,8,1,2,4.81,1,1.5,0,96.0
52.36223,4.90851,2014,24,0.08,7,4,1,6,5.0,7,2.0,1,800.0
52.365,4.92556,2012,49,0.0,0,3,1,2,0.0,5,1.0,0,107.0
52.37597,4.8843,2012,32,6.72,457,6,3,2,4.86,1,1.0,1,85.0
52.38253,4.85304,2014,18,1.6,101,9,2,2,4.89,2,1.0,1,62.0
52.36624,4.90245,2018,20,0.42,15,7,2,6,4.93,3,1.5,1,218.0
52.3752,4.84719,2014,45,0.67,16,7,1,2,5.0,3,1.0,1,161.0
52.35645063186075,4.893343990291363,2015,28,0.0,0,8,1,2,0.0,28,1.0,1,65.0
52.33466,4.84915,2017,36,1.57,57,8,0,4,4.91,2,1.0,1,136.0
52.39508,4.99186,2012,20,1.29,130,8,13,4,4.51,2,1.5,0,77.0
52.39368,4.92413,2013,20,0.34,11,7,3,2,4.73,3,1.0,1,60.0
52.38537,4.91155,2014,15,0.08,6,4,1,4,4.6,3,1.0,0,175.0
52.3641,4.88634,2013,14,4.99,408,5,1,3,4.52,1,1.0,0,103.0
52.35982,4.85187,2014,28,0.28,8,2,0,4,5.0,2,2.0,0,521.0
52.373188,4.897066,2021,43,10.21,16,2,0,4,4.94,1,2.0,0,198.0
52.3989,4.9164,2015,50,0.49,28,4,1,2,5.0,2,1.5,0,127.0
52.36814,4.86409,2016,30,0.17,5,4,1,4,5.0,4,1.5,0,300.0
52.36343,4.88538,2014,37,0.91,23,5,1,4,4.96,2,1.0,1,263.0
52.36495,4.87367,2013,51,1.0,84,8,1,4,4.57,2,1.5,0,175.0
52.36341,4.90045,2014,22,3.45,175,6,1,4,4.75,1,1.5,0,179.0
52.34315,4.86275,2010,17,0.49,32,5,1,4,4.66,2,1.0,0,168.0
52.3723,4.89851,2013,16,4.44,227,8,2,2,4.72,1,1.0,0,70.0
52.3666,4.87301,2016,32,0.21,6,3,2,2,5.0,2,1.0,0,100.0
52.36864,4.93021,2017,19,0.42,12,6,1,4,4.33,2,1.0,0,130.0
52.31562,4.95312,2013,39,3.38,183,9,1,4,4.95,3,1.0,1,95.0
52.35832,4.92368,2014,10,0.22,18,5,1,2,5.0,2,1.0,0,128.0
52.373077,4.87708,2019,34,4.39,144,5,2,2,4.85,1,1.0,1,106.0
52.35331,4.86986,2013,34,0.87,70,4,2,2,4.96,2,1.5,0,199.0
52.37272,4.86645,2014,46,0.66,14,4,1,2,5.0,2,1.5,1,153.0
52.3764,4.94627,2012,20,1.72,60,6,1,2,4.98,2,1.5,1,120.0
52.35584,4.82096,2015,26,0.34,8,8,1,2,5.0,2,1.0,0,120.0
52.36923,4.86632,2015,26,0.13,9,4,2,2,4.38,4,1.0,0,109.0
52.37154,4.88654,2019,16,1.25,3,3,2,2,5.0,1,1.0,0,239.0
52.36695,4.87816,2014,34,0.18,4,5,0,4,5.0,2,1.0,0,350.0
52.35963,4.86023,2012,24,0.0,0,2,1,4,0.0,14,2.0,0,175.0
52.36559,4.87184,2019,54,0.42,13,7,1,4,4.77,1,1.5,0,306.0
52.36955,4.9128,2017,9,0.09,5,3,1,2,4.6,2,1.5,0,99.0
52.357471,4.857943,2016,22,0.32,9,5,3,4,4.89,2,2.5,0,243.0
52.36961,4.87512,2012,44,1.05,17,4,1,4,4.94,3,1.5,0,345.0
52.36402,4.926,2014,33,0.2,8,4,1,2,5.0,2,1.5,0,220.0
52.30023,4.99987,2015,31,3.3,220,8,1,1,4.73,1,1.5,0,46.0
52.4129,4.92224,2011,17,1.55,107,5,1,2,4.75,1,1.5,1,40.0
52.35656,4.91836,2015,47,0.39,31,4,1,4,4.93,2,1.0,0,220.0
52.3772,4.8522,2014,14,0.23,5,4,0,2,5.0,2,1.0,1,94.0
52.36112,4.82521,2014,30,2.75,222,6,2,2,4.62,2,1.0,0,40.0
52.38302,4.88784,2018,36,0.96,14,2,5,4,4.36,1,1.5,0,463.0
52.35748,4.85038,2014,39,0.4,31,4,1,5,4.94,3,1.5,0,230.0
52.373566,4.903823,2015,36,5.22,32,7,1,4,4.97,2,1.0,1,152.0
52.37923,4.88388,2012,28,0.44,41,9,3,2,4.62,2,1.0,0,175.0
52.3555,4.9016,2013,18,0.99,4,3,1,6,5.0,2,2.0,0,300.0
52.38600390462599,4.9211777204545735,2021,9,0.0,0,2,0,2,0.0,1,1.0,0,40.0
52.3672,4.87097,2020,13,0.0,0,7,2,2,0.0,4,1.5,0,136.0
52.35083,4.91923,2021,16,0.73,5,2,6,4,4.6,2,1.0,0,176.0
52.4016,4.89785,2013,50,1.4,129,5,2,16,4.79,2,2.0,1,514.0
52.33564,4.79957,2013,24,0.65,11,3,1,2,4.9,2,1.0,0,88.0
52.35092,4.84941,2014,42,0.43,37,4,1,4,4.78,2,1.5,1,214.0
52.36099,4.89486,2017,22,0.64,36,4,1,2,4.97,1,1.0,0,249.0
52.35079,4.90278,2017,34,0.58,29,8,1,4,4.97,2,1.0,0,191.0
52.35696,4.92971,2013,34,0.26,17,4,1,3,4.82,3,3.0,0,180.0
52.381996,4.888583,2012,23,5.97,662,8,2,2,4.73,1,1.0,1,62.0
52.35872,4.88911,2013,34,0.67,11,6,1,4,4.91,3,1.0,1,320.0
52.35997,4.91497,2014,18,0.58,43,4,1,4,4.81,3,1.0,0,164.0
52.35784,4.8958,2014,22,0.7,11,4,32,4,3.82,5,2.0,0,145.0
52.3588,4.87543,2016,24,0.72,43,8,1,5,4.98,3,1.5,1,255.0
52.3906,4.88734,2012,21,2.46,11,9,4,4,4.82,2,3.0,1,260.0
52.34365,4.86553,2017,19,0.13,3,2,0,6,5.0,4,2.0,0,300.0
52.34293,4.84649,2013,15,0.36,24,3,13,2,4.46,2,1.0,0,85.0
52.37087,4.8551,2014,29,0.34,14,4,1,4,4.5,4,1.0,0,150.0
52.3647,4.91082,2019,30,0.0,0,3,15,4,0.0,7,2.0,0,271.0
52.36695,4.87465,2013,41,0.3,16,5,1,4,4.94,2,2.0,0,199.0
52.37238,4.85266,2013,31,0.35,22,5,1,2,5.0,4,1.5,0,120.0
52.33532,4.80079,2017,33,2.42,91,7,1,4,4.91,2,1.5,1,138.0
52.36621,4.89658,2016,18,0.14,3,3,2,4,5.0,2,2.0,0,425.0
52.34502,4.90325,2018,31,0.19,7,5,2,2,4.71,2,1.0,0,74.0
52.39189,4.87231,2013,22,0.11,4,4,0,2,5.0,7,1.5,0,125.0
52.34918311967115,4.891666807830815,2012,8,0.0,0,2,0,3,0.0,1,1.0,0,200.0
52.37677,4.86097,2014,29,0.5,30,7,1,4,4.93,3,1.0,1,209.0
52.36245,4.86581,2014,23,4.51,401,8,2,2,4.68,3,1.0,1,55.0
52.35669,4.92574,2014,48,2.22,4,6,14,2,5.0,2,1.5,1,181.0
52.35781,4.90529,2013,33,0.4,34,4,1,2,4.85,3,1.0,0,234.0
52.36923,4.90604,2020,2,0.0,0,1,0,8,0.0,1,0.0,0,264.0
52.35256,4.91419,2014,40,0.42,1,5,0,4,5.0,5,1.0,0,100.0
52.35335,4.91934,2013,19,0.77,18,2,1,2,4.89,2,1.0,1,80.0
52.3522,4.91484,2013,24,0.21,19,3,1,2,4.47,7,1.0,0,102.0
52.364059,4.985072,2015,68,0.26,6,5,2,2,4.83,1,1.5,0,94.0
52.34973,4.91677,2012,27,0.59,49,4,1,4,4.81,3,1.5,0,100.0
52.36478,4.88033,2018,20,1.08,15,7,22,4,4.67,7,1.5,0,75.0
52.36052,4.89568,2012,20,1.62,91,2,0,2,4.69,3,1.0,1,75.0
52.39142,4.93783,2017,24,0.9,29,1,1,2,4.97,3,1.0,1,98.0
52.36977,4.9106,2019,17,0.4,9,5,0,2,5.0,2,1.0,1,179.0
52.37827,4.88568,2012,21,0.41,23,4,1,2,4.86,3,1.0,0,200.0
52.35,4.86278,2018,17,0.19,8,7,2,2,4.75,3,1.0,0,90.0
52.353,4.93819,2016,27,1.48,52,7,3,2,4.96,2,1.0,1,99.0
52.3615,4.91299,2015,31,0.42,21,6,1,2,4.95,2,1.5,1,102.0
52.36218,4.86589,2014,11,0.29,10,2,1,4,4.7,1,1.0,0,150.0
52.3525,4.89785,2012,30,0.0,0,9,1,4,0.0,3,1.5,0,350.0
52.35703,4.92154,2017,49,2.83,83,6,1,2,4.83,1,1.0,1,66.0
52.37387,4.8934,2017,29,3.48,187,7,1,4,4.87,2,1.0,0,158.0
52.36441,4.93942,2015,52,0.73,26,7,1,4,4.85,2,1.0,0,140.0
52.3569,4.88719,2016,39,0.59,4,6,0,3,5.0,3,1.0,0,179.0
52.37118,4.84928,2017,21,2.36,134,8,1,3,4.84,3,1.0,1,64.0
52.38219,4.84777,2014,15,0.14,9,5,1,2,5.0,2,1.0,0,99.0
52.40483,4.94118,2013,45,1.45,36,4,0,2,4.89,2,1.0,1,64.0
52.3646,4.86956,2017,29,0.84,37,3,1,2,4.92,4,1.0,1,133.0
52.36407,4.89393,2009,17,3.53,339,8,2,2,4.44,1,1.0,0,106.0
52.39425,4.90375,2012,45,1.95,8,4,0,4,5.0,4,1.5,0,150.0
52.36489,4.92938,2019,22,0.2,5,2,0,2,4.8,2,1.0,0,215.0
52.364883,4.880225,2021,23,0.0,0,2,20,2,0.0,2,1.0,0,60.0
52.39527,4.99237,2012,16,1.43,80,8,13,6,4.41,2,1.0,0,103.0
52.356,4.88861,2015,41,7.7,610,9,1,2,4.82,1,1.5,1,230.0
52.38472,4.87136,2015,19,1.42,14,6,1,2,4.64,1,1.0,0,129.0
52.36643,4.87682,2014,32,0.59,2,4,1,2,5.0,3,1.0,0,199.0
52.37727,4.86255,2016,26,0.27,8,6,2,2,5.0,2,1.5,0,65.0
52.35254,4.90047,2015,15,0.07,1,5,1,3,5.0,3,1.0,0,135.0
52.35758,4.89656,2015,38,0.35,25,4,1,4,5.0,3,1.0,0,280.0
52.360924,4.898329,2020,39,6.14,9,6,0,3,4.89,3,1.0,1,195.0
52.35206,4.89746,2014,39,0.95,83,4,1,2,4.89,4,1.0,0,120.0
52.40981,4.89769,2012,22,0.94,30,8,2,2,4.87,2,1.0,0,84.0
52.36026,4.895207,2012,23,2.64,170,2,0,2,4.71,3,1.0,1,75.0
52.3524,4.89722,2019,11,0.11,1,2,0,2,5.0,1,1.0,0,96.0
52.37822,4.85454,2018,22,0.32,12,5,1,2,5.0,5,1.0,0,99.0
52.36558,4.91107,2019,16,0.0,0,3,15,2,0.0,1,1.0,0,204.0
52.37447,4.9046,2015,23,0.49,20,8,1,2,4.9,1,1.0,0,150.0
52.3779,4.86199,2013,20,0.47,31,5,2,2,5.0,3,1.5,1,129.0
52.36097,4.89445,2015,50,0.51,33,4,2,4,4.67,2,1.0,1,210.0
52.364883,4.880225,2021,23,2.12,6,2,20,3,4.83,2,1.0,0,60.0
52.32019,4.95501,2013,38,1.13,104,5,2,2,4.85,2,1.5,1,77.0
52.36503,4.94412,2014,16,1.18,75,5,2,2,4.91,3,1.0,1,76.0
52.36655,4.89039,2013,27,0.98,67,4,3,2,4.88,3,1.0,1,250.0
52.36804,4.86689,2015,25,0.11,3,5,1,2,5.0,5,1.5,0,149.0
52.36112,4.89462,2012,38,0.19,17,6,3,4,4.82,5,2.5,0,245.0
52.36627,4.89727,2017,18,1.68,86,8,1,4,4.27,3,1.0,0,175.0
52.37429,4.89219,2012,21,5.4,213,10,1,2,4.92,3,1.5,1,92.0
52.36602,4.88104,2021,24,2.64,11,2,20,4,4.91,1,1.5,0,73.0
52.37301,4.89556,2019,32,2.0,2,3,0,2,5.0,2,1.0,1,158.0
52.38432,4.83181,2020,17,0.06,1,2,6,4,5.0,1,1.0,0,131.0
52.36397,4.90768,2016,27,3.37,199,5,1,2,4.97,3,1.5,1,95.0
52.37641,4.88303,2012,32,6.4,516,6,3,2,4.89,1,1.0,1,89.0
52.36952,4.83327,2013,39,0.6,2,4,0,2,5.0,3,1.0,0,80.0
52.35464,4.89793,2019,11,0.84,26,2,8,2,4.27,1,1.0,0,76.0
52.39867,4.92816,2018,30,0.0,0,2,0,3,0.0,2,1.0,0,112.0
52.37082,4.87775,2016,34,0.0,0,3,0,4,0.0,2,1.5,0,215.0
52.38168,4.88413,2014,21,0.18,8,4,1,2,5.0,4,1.0,0,140.0
52.35861,4.92072,2013,15,0.29,16,6,2,3,4.47,2,1.0,1,185.0
52.3639,4.93817,2013,23,0.31,22,4,1,2,4.86,2,1.0,0,80.0
52.37852,4.84943,2014,19,0.22,6,1,0,2,4.67,3,1.0,0,135.0
52.37964,4.89442,2012,34,1.16,135,9,8,4,4.84,7,2.5,1,310.0
52.3658,4.88481,2015,13,2.7,16,8,6,3,4.56,5,1.0,0,77.0
52.36899,4.85095,2016,15,0.0,0,6,1,2,0.0,3,1.5,0,140.0
52.36551,4.85472,2014,13,0.79,54,4,1,2,4.53,1,1.5,0,103.0
52.38324,4.85573,2013,5,0.89,81,3,2,2,4.37,3,1.0,0,75.0
52.35796,4.90026,2014,18,4.82,433,4,1,4,4.95,3,1.0,1,100.0
52.357433,4.857956,2016,23,1.49,101,5,3,2,4.97,2,1.5,0,122.0
52.36568676509189,4.8828987091898615,2019,51,0.0,0,5,3,8,0.0,5,3.0,0,292.0
52.37489,4.88058,2015,32,1.32,5,4,1,2,4.8,1,1.0,0,105.0
52.39682,4.9038,2017,31,0.64,27,6,1,2,4.89,2,1.5,0,125.0
52.3563,4.88911,2015,16,0.53,37,9,1,2,4.7,3,1.0,0,132.0
52.37397,4.89924,2019,47,1.0,1,6,0,5,5.0,1,1.5,0,396.0
52.32395,4.9778,2013,15,0.04,1,5,1,4,5.0,2,1.5,0,400.0
52.37383,4.94703,2017,14,1.0,40,5,1,2,4.97,2,1.0,1,76.0
52.37159,4.86067,2016,40,1.38,3,9,0,2,5.0,4,1.0,0,165.0
52.35675,4.90002,2012,31,1.47,33,8,9,2,4.94,2,0.0,0,80.0
52.38094,4.91249,2012,11,0.11,7,9,1,2,5.0,2,1.0,0,67.0
52.38009,4.88874,2014,31,0.68,38,8,1,4,4.89,2,1.5,1,180.0
52.36839,4.85363,2012,31,0.35,20,6,1,2,4.84,2,1.5,0,96.0
52.35647,4.91453,2011,28,0.53,31,5,1,4,5.0,2,1.5,1,250.0
52.37128,4.8865,2015,24,1.9,106,8,1,4,4.63,7,2.0,0,252.0
52.36695,4.86499,2016,27,0.73,12,7,1,2,4.75,2,1.5,0,241.0
52.37202,4.88737,2018,21,2.4,39,7,1,3,4.95,2,1.5,1,212.0
52.364883,4.880225,2021,25,3.47,17,2,20,4,4.35,2,1.0,0,72.0
52.34836,4.90842,2015,35,0.65,33,7,1,2,4.78,14,1.5,0,180.0
52.35644,5.00369,2015,70,0.15,6,7,1,4,5.0,3,3.5,0,275.0
52.38092,4.86146,2013,31,0.09,1,6,1,2,5.0,5,1.0,0,120.0
52.36492,4.85908,2014,31,0.12,11,3,1,3,4.91,4,1.5,0,200.0
52.38066,4.88726,2017,44,1.0,1,3,2,2,5.0,1,1.0,0,93.0
52.35382,4.86792,2016,28,0.15,6,3,1,4,5.0,3,2.0,0,350.0
52.36965,4.89214,2013,24,1.02,39,6,2,5,4.92,1,1.5,1,260.0
52.39051,4.87076,2013,46,0.37,33,4,1,2,4.97,4,1.5,0,125.0
52.366253,4.934817,2019,17,3.28,92,7,2,2,4.65,1,1.0,0,45.0
52.32001,4.96323,2013,12,0.26,17,4,2,2,4.71,2,1.5,1,55.0
52.36732,4.86448,2014,41,7.47,649,5,2,2,4.87,1,1.5,1,84.0
52.37764,4.88144,2016,30,5.71,36,8,5,2,4.91,3,1.5,1,275.0
52.36824,4.85683,2021,34,1.0,1,2,0,2,5.0,2,1.5,0,159.0
52.34933,4.91314,2013,24,0.48,42,5,0,2,4.81,2,1.0,0,150.0
52.35459,4.87039,2014,24,1.34,62,9,2,2,4.95,3,1.0,1,100.0
52.37203,4.9013,2013,19,0.53,21,8,1,4,4.81,5,2.0,0,350.0
52.3881,4.91438,2019,3,0.0,0,2,0,1,0.0,1,1.0,0,38.0
52.36896,4.87603,2016,25,0.1,3,6,1,2,5.0,5,1.0,0,160.0
52.38434,4.87099,2016,11,0.08,5,3,1,2,4.4,10,1.0,0,80.0
52.36495,4.85858,2014,11,0.91,5,4,21,2,4.4,1,1.0,0,76.0
52.34718,4.88952,2014,19,0.66,46,3,1,2,4.91,3,1.5,1,83.0
52.36714,4.86019,2014,7,1.34,116,4,21,2,4.61,1,0.0,0,68.0
52.3604,4.92679,2014,15,0.21,6,4,1,2,5.0,2,1.5,0,105.0
52.38745,4.88153,2011,16,0.0,0,5,2,6,0.0,59,3.0,0,195.0
52.36712,4.9103,2020,12,0.1,1,5,6,1,5.0,1,1.0,0,250.0
52.34457,4.90245,2015,10,0.58,15,7,1,2,5.0,3,1.0,0,145.0
52.36189,4.86455,2019,15,1.45,40,3,4,4,4.5,1,1.0,0,125.0
52.37372,4.90894,2017,21,5.09,9,2,2,4,4.11,2,3.0,0,95.0
52.39112,4.88785,2016,42,4.76,297,4,1,2,4.94,2,1.0,1,100.0
52.36117,4.86627,2015,33,0.68,55,4,3,4,4.76,2,1.0,1,259.0
52.37422,4.88225,2015,19,0.25,19,5,1,4,4.78,2,1.0,0,280.0
52.36689,4.86555,2011,13,1.0,1,8,6,2,5.0,1,1.0,0,100.0
52.3761,4.89864,2016,18,2.65,157,5,2,2,4.84,3,1.0,1,85.0
52.3726,4.90846,2015,17,1.04,59,9,2,2,4.89,2,1.0,1,130.0
52.32338,4.86945,2018,32,0.05,1,4,2,2,0.0,1,1.5,0,95.0
52.38005,4.84695,2015,32,2.47,7,6,1,2,5.0,2,1.5,0,125.0
52.37088,4.86814,2012,42,0.44,35,6,2,4,4.82,3,2.5,1,445.0
52.35353,4.79452,2017,26,1.65,43,2,2,2,4.73,2,1.0,1,40.0
52.37946,4.89422,2015,17,4.09,6,7,1,4,4.83,1,1.0,0,550.0
52.36243,4.98404,2018,71,6.84,13,7,2,4,4.69,3,1.5,0,132.0
52.3243,4.88474,2013,43,0.08,2,5,0,8,4.5,7,2.5,0,399.0
52.36155,4.86736,2015,34,1.57,117,3,1,4,4.92,3,2.0,1,340.0
52.32866,4.85797,2017,15,0.0,0,2,1,2,0.0,1,1.0,0,76.0
52.39648,4.92441,2019,39,1.28,43,7,1,4,4.93,2,1.0,0,132.0
52.36735,4.8625,2014,17,1.32,5,6,1,2,5.0,5,1.0,0,128.0
52.37995,4.84705,2019,40,0.28,8,2,0,4,4.75,2,1.0,0,100.0
52.37195,4.898,2020,29,3.28,7,6,0,2,5.0,1,1.0,0,124.0
52.36004,4.82472,2012,29,1.5,59,10,3,2,4.86,2,1.0,0,60.0
52.3634,4.94316,2015,21,1.26,48,5,2,2,4.7,1,1.0,1,49.0
52.36704,4.93206,2013,34,0.23,7,6,1,3,4.71,5,1.0,0,140.0
52.3792676095814,4.892425726593312,2016,42,0.0,0,3,0,2,0.0,1,1.0,0,160.0
52.35501,4.89247,2014,33,0.95,64,6,1,2,4.9,2,1.0,0,300.0
52.35253,4.88294,2014,36,0.27,11,5,1,5,4.89,4,1.5,0,270.0
52.35458,4.88642,2015,20,0.3,23,3,1,4,4.91,4,1.0,0,250.0
52.37315,4.847797,2012,9,0.0,0,8,1,2,0.0,1,1.0,0,120.0
52.3362,4.93063,2017,17,1.83,8,4,0,16,4.75,2,1.0,0,363.0
52.34926,4.88719,2014,21,0.69,46,4,1,2,4.93,4,1.0,0,200.0
52.35733,4.85953,2014,27,0.91,3,3,1,2,5.0,5,1.0,0,140.0
52.35547,4.91729,2016,26,0.8,55,4,1,2,4.95,2,1.5,0,236.0
52.38929,4.93728,2013,23,1.11,35,6,1,4,4.91,2,1.5,0,153.0
52.39185,4.87027,2013,26,0.4,12,4,2,1,4.92,2,1.0,0,55.0
52.38757,4.88164,2015,16,0.56,27,3,1,4,4.63,2,1.0,0,233.0
52.36311,4.9898,2014,45,0.27,7,6,1,4,5.0,3,1.5,0,199.0
52.370029,4.877655,2015,30,2.64,70,6,2,2,4.91,3,1.0,1,78.0
52.36867,4.92468,2021,48,1.11,2,2,0,2,5.0,2,1.0,0,93.0
52.37709,4.87519,2015,25,1.11,76,4,1,4,4.76,2,1.5,0,239.0
52.3683,4.85446,2011,30,3.41,369,4,2,2,4.65,1,1.0,0,70.0
52.36437,4.94105,2013,44,0.26,12,7,2,2,5.0,3,1.5,0,110.0
52.39205,4.90537,2015,28,0.5,20,8,1,4,4.8,3,2.0,0,188.0
52.36678,4.87437,2012,31,0.47,32,4,1,2,4.97,4,1.5,0,248.0
52.37137,4.87358,2019,22,0.41,11,1,0,4,4.0,1,2.0,0,102.0
52.36062,4.86901,2012,32,0.33,28,4,1,4,4.86,3,1.0,0,250.0
52.34972,4.86443,2013,21,0.56,44,4,1,4,4.93,2,1.0,1,159.0
52.37082,4.94845,2016,14,1.06,54,8,1,4,4.54,2,1.5,0,136.0
52.35568,4.90441,2017,18,0.0,0,8,1,2,0.0,7,1.0,0,140.0
52.3638,4.88479,2011,27,3.85,400,5,2,2,4.83,4,1.0,1,73.0
52.42317,4.89285,2018,29,0.27,11,5,1,6,5.0,2,1.5,0,245.0
52.37613,4.88322,2015,23,2.88,218,7,2,2,4.81,1,1.0,0,99.0
52.36287,4.97491,2015,20,0.25,13,4,8,2,4.77,5,1.0,0,132.0
52.36697,4.899149,2015,64,0.61,46,6,1,4,4.93,2,1.0,0,318.0
52.3558,4.89727,2015,26,0.79,57,4,1,4,4.93,4,1.5,0,214.0
52.35385,4.99297,2014,56,0.23,1,8,0,5,3.0,5,2.5,0,500.0
52.38418,4.90779,2013,29,4.17,413,8,2,2,4.54,2,1.5,0,73.0
52.34776,4.77631,2017,59,0.06,3,3,1,4,5.0,5,2.0,0,245.0
52.35091,4.85365,2013,22,0.25,18,4,1,2,4.88,4,1.0,0,118.0
52.36709,4.87872,2015,9,0.12,6,6,1,2,4.33,3,1.0,0,100.0
52.3661,4.94138,2013,31,0.51,46,3,1,4,4.89,3,1.0,0,80.0
52.36214,4.93602,2015,19,0.53,34,7,1,2,4.7,2,1.0,0,90.0
52.35405,4.92789,2016,50,0.04,1,7,1,4,5.0,3,1.0,0,165.0
52.35312,4.88813,2015,28,0.43,26,3,1,4,4.19,1,1.5,0,350.0
52.36984,4.88419,2016,21,0.46,15,5,1,2,4.92,3,1.5,0,225.0
52.33211,4.90139,2014,36,4.28,209,8,1,4,4.93,2,2.0,1,95.0
52.35736,4.90468,2013,18,0.09,7,4,2,2,4.86,4,1.5,0,250.0
52.35678,4.99811,2015,60,0.76,40,5,1,4,4.85,2,2.5,1,275.0
52.38456,4.83308,2020,17,0.16,2,2,6,2,5.0,1,1.0,0,108.0
52.36795,4.89861,2016,38,0.9,45,3,1,2,4.87,3,1.0,0,250.0
52.37888,4.89217,2020,39,0.15,1,2,0,3,5.0,1,1.0,1,211.0
52.39406,4.92676,2016,24,3.48,202,7,1,3,4.82,2,1.0,1,59.0
52.38145,4.8849,2013,30,1.07,108,4,18,4,4.82,7,2.5,1,175.0
52.35323,4.93898,2016,28,0.22,12,8,1,4,4.67,4,1.0,0,175.0
52.34865,4.80829,2017,39,0.04,2,3,5,2,4.0,2,1.0,0,999.0
52.36641,4.87983,2014,8,3.19,278,8,1,2,4.69,2,1.0,0,90.0
52.35726,4.88758,2013,25,0.51,17,5,2,2,4.73,2,1.5,0,130.0
52.37426,4.89926,2016,19,1.03,53,8,16,1,4.71,1,0.5,1,73.0
52.3514,4.85081,2017,20,5.66,202,9,2,2,4.76,1,1.0,1,65.0
52.35794,4.90766,2016,37,4.24,101,5,0,2,4.57,2,1.5,0,73.0
52.37676,4.89456,2021,14,4.35,31,2,8,2,4.48,1,1.0,0,87.0
52.37364,4.89877,2016,55,0.19,5,7,2,2,5.0,3,1.5,1,350.0
52.35604,4.8934,2019,12,1.72,45,7,1,2,4.71,3,1.0,0,160.0
52.35004,4.90142,2017,32,0.54,16,3,2,2,4.93,2,1.0,1,165.0
52.36043,4.86662,2014,18,2.0,3,8,1,2,4.67,3,1.0,0,150.0
52.35392,4.86949,2021,14,1.0,1,2,0,2,5.0,2,1.0,0,135.0
52.36737,4.86018,2014,12,0.28,23,4,21,2,4.61,1,0.0,0,66.0
52.36743,4.88401,2017,28,3.69,184,4,2,2,4.79,1,1.0,0,78.0
52.412754,4.884312,2014,66,0.65,18,6,1,2,4.83,2,1.5,1,94.0
52.41497,4.91794,2013,35,1.44,47,9,2,3,4.91,2,1.0,1,125.0
52.36794,4.93965,2017,31,2.17,102,8,1,4,4.9,3,1.5,1,150.0
52.37642,4.88493,2020,10,0.0,0,7,0,3,0.0,1,1.0,0,316.0
52.37767,4.87275,2016,22,0.47,30,4,1,4,4.63,2,1.0,0,206.0
52.3532,4.83048,2017,28,0.38,21,8,1,3,4.85,3,1.5,0,180.0
52.37988,4.88459,2017,27,2.86,101,8,6,2,4.88,1,1.0,1,99.0
52.36147,4.89189,2016,17,0.73,37,7,1,2,4.89,5,1.0,0,150.0
52.34236,4.8781,2013,17,0.13,9,5,1,4,4.78,4,2.5,0,225.0
52.35453,4.90256,2014,23,0.0,0,5,1,1,0.0,3,1.0,0,100.0
52.3865,4.87585,2016,14,0.0,0,3,0,2,0.0,1,1.0,0,100.0
52.34164,4.90518,2014,23,0.13,3,9,0,2,5.0,5,1.0,0,100.0
